# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_at[1] c_rdf_at[2] c_rdf_at[3] c_rdf_at[4] c_rdf_at[5] c_rdf_at[6] c_rdf_at[7]
400000 200
164 11.445 0.910047 3.99645 1.02597 235.386 1.02885 230.976
165 11.515 0.933889 4.07545 1.02011 239.837 1.02737 235.454
166 11.585 0.875338 4.1504 1.01974 244.34 1.02435 239.973
167 11.655 0.873509 4.2261 1.01541 248.879 1.02324 244.542
168 11.725 0.904157 4.3054 1.01366 253.465 1.02051 249.154
169 11.795 0.864727 4.38215 1.00851 258.082 1.01803 253.81
170 11.865 0.862904 4.45965 1.00324 262.729 1.01685 258.515
171 11.935 0.912784 4.5426 1.00036 267.418 1.01413 263.264
172 12.005 0.915765 4.6268 0.997464 272.149 1.01178 268.057
173 12.075 0.906791 4.71115 0.994802 276.921 1.0087 272.892
174 12.145 0.911777 4.79695 0.994653 281.749 1.00671 277.773
175 12.215 0.886124 4.8813 0.990821 286.614 1.00409 282.698
176 12.285 0.905655 4.9685 0.988694 291.524 1.00206 287.67
177 12.355 0.894394 5.0556 0.987451 296.484 0.999233 292.684
178 12.425 0.935619 5.14775 0.988743 301.507 0.997237 297.745
179 12.495 0.89856 5.23725 0.982489 306.554 0.995132 302.852
180 12.565 0.892547 5.32715 0.983016 311.661 0.993033 308.006
181 12.635 0.958778 5.4248 0.982595 316.823 0.991112 313.207
182 12.705 0.969606 5.52465 0.980472 322.031 0.989606 318.458
183 12.775 0.91819 5.62025 0.977382 327.28 0.987777 323.757
184 12.845 0.914385 5.7165 0.975714 332.577 0.986888 329.11
185 12.915 0.94021 5.81655 0.975779 337.933 0.986092 334.516
186 12.985 0.932424 5.91685 0.976953 343.353 0.9852 339.977
187 13.055 0.979013 6.0233 0.974916 348.821 0.98421 345.491
188 13.125 0.934022 6.12595 0.974392 354.344 0.983295 351.059
189 13.195 0.971853 6.2339 0.979511 359.956 0.982637 356.683
190 13.265 0.972312 6.34305 0.975954 365.607 0.982635 362.367
191 13.335 0.98549 6.45485 0.98308 371.36 0.981667 368.105
192 13.405 0.96563 6.56555 0.984002 377.178 0.982998 373.912
193 13.475 0.97591 6.6786 0.979157 383.028 0.982294 379.775
194 13.545 0.985926 6.794 0.982264 388.958 0.982132 385.698
195 13.615 0.998222 6.91205 0.979817 394.935 0.982341 391.684
196 13.685 1.00896 7.0326 0.986463 401.014 0.98284 397.735
197 13.755 0.978834 7.15075 0.988126 407.166 0.983925 403.854
198 13.825 1.02225 7.2754 0.991914 413.405 0.983964 410.037
199 13.895 0.99899 7.39845 0.994581 419.723 0.985447 416.291
200 13.965 0.991412 7.5218 0.993486 426.099 0.985702 422.61
3400000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.75355e-05 5.10204e-06
44 3.045 0 0 0.000655483 0.0002 0.000210906 6.93878e-05
45 3.115 0 0 0.00313178 0.0012 0.00192897 0.000684694
46 3.185 0.00772558 5e-05 0.014379 0.006 0.0101252 0.00406122
47 3.255 0.0591751 0.00045 0.0490459 0.0231 0.0342687 0.0159969
48 3.325 0.226839 0.00205 0.122798 0.067775 0.0857793 0.0471724
49 3.395 0.299175 0.00425 0.221995 0.151975 0.166898 0.11041
50 3.465 0.561364 0.00855 0.359095 0.29385 0.275276 0.219058
51 3.535 0.809029 0.015 0.503327 0.500825 0.39603 0.381745
52 3.605 1.1518 0.02455 0.640111 0.774575 0.514489 0.601547
53 3.675 1.32305 0.03595 0.744663 1.10553 0.614604 0.874416
54 3.745 1.48639 0.04925 0.829811 1.4885 0.690474 1.19276
55 3.815 1.47542 0.06295 0.892659 1.91602 0.730772 1.54239
56 3.885 1.73948 0.0797 0.916653 2.3713 0.75078 1.9149
57 3.955 1.66843 0.09635 0.941659 2.856 0.752327 2.30175
58 4.025 1.66895 0.1136 0.950177 3.36255 0.749545 2.70094
59 4.095 1.65445 0.1313 0.982939 3.90495 0.749088 3.11387
60 4.165 1.65803 0.14965 0.99695 4.47405 0.757226 3.54569
61 4.235 1.74351 0.1696 1.0109 5.07067 0.771385 4.00049
62 4.305 1.64921 0.1891 1.03294 5.70063 0.793791 4.48409
63 4.375 1.58458 0.20845 1.04528 6.359 0.819175 4.99953
64 4.445 1.57869 0.22835 1.06787 7.0533 0.842713 5.54688
65 4.515 1.38788 0.2464 1.07016 7.77118 0.869963 6.12986
66 4.585 1.55459 0.26725 1.07059 8.51178 0.894171 6.74779
67 4.655 1.46841 0.28755 1.11454 9.3065 0.919962 7.4031
68 4.725 1.51298 0.3091 1.12926 10.1361 0.949246 8.09976
69 4.795 1.4964 0.33105 1.14963 11.0059 0.982172 8.84211
70 4.865 1.45034 0.35295 1.16946 11.9167 1.01488 9.63173
71 4.935 1.28398 0.3729 1.1791 12.8617 1.03923 10.4637
72 5.005 1.35156 0.3945 1.20292 13.8533 1.06022 11.3368
73 5.075 1.37844 0.41715 1.20831 14.8774 1.07351 12.2457
74 5.145 1.43593 0.4414 1.18461 15.9092 1.08657 13.1912
75 5.215 1.39475 0.4656 1.18897 16.9733 1.08652 14.1626
76 5.285 1.36086 0.48985 1.18978 18.0668 1.0919 15.1651
77 5.355 1.24626 0.51265 1.1902 19.1899 1.09664 16.1989
78 5.425 1.15572 0.53435 1.19138 20.3437 1.10707 17.27
79 5.495 1.28219 0.55905 1.18741 21.5236 1.11938 18.381
80 5.565 1.16916 0.58215 1.19929 22.7457 1.13143 19.5329
81 5.635 1.17731 0.606 1.18618 23.9852 1.14445 20.7275
82 5.705 1.11971 0.62925 1.18319 25.2524 1.1542 21.9624
83 5.775 1.21022 0.655 1.19261 26.5612 1.16322 23.2377
84 5.845 1.20894 0.68135 1.17542 27.8826 1.16931 24.5509
85 5.915 1.14913 0.707 1.17728 29.238 1.17152 25.8983
86 5.985 1.14648 0.7332 1.16377 30.6098 1.17347 27.28
87 6.055 1.15219 0.76015 1.16126 32.0107 1.16858 28.6884
88 6.125 1.0111 0.78435 1.1437 33.4227 1.16322 30.123
89 6.195 1.09457 0.81115 1.13039 34.8502 1.15929 31.5855
90 6.265 1.11218 0.839 1.11871 36.2951 1.14908 33.0681
91 6.335 1.04478 0.86575 1.10332 37.7522 1.13898 34.5707
92 6.405 0.94756 0.89055 1.0888 39.222 1.12815 36.0921
93 6.475 1.02626 0.918 1.07494 40.705 1.11647 37.6309
94 6.545 0.938559 0.94365 1.06161 42.2014 1.10535 39.1874
95 6.615 0.958203 0.9704 1.03792 43.6959 1.0976 40.7662
96 6.685 0.924212 0.99675 1.02674 45.2058 1.08795 42.3645
97 6.755 0.918897 1.0235 1.02688 46.7477 1.0798 43.9842
98 6.825 0.967445 1.05225 1.00742 48.2919 1.07348 45.6279
99 6.895 0.880312 1.07895 0.998899 49.8545 1.0643 47.2912
100 6.965 0.895017 1.10665 0.986047 51.4286 1.05665 48.9762
101 7.035 0.813952 1.13235 0.980031 53.0247 1.04539 50.677
102 7.105 0.856989 1.15995 0.964939 54.6275 1.03935 52.4017
103 7.175 0.867751 1.18845 0.962909 56.2588 1.02861 54.1425
104 7.245 0.845092 1.21675 0.947011 57.8945 1.01849 55.8999
105 7.315 0.823137 1.24485 0.944492 59.5575 1.00816 57.6732
106 7.385 0.856465 1.27465 0.939237 61.2431 0.998006 59.4624
107 7.455 0.886992 1.3061 0.932618 62.9487 0.986816 61.2653
108 7.525 0.887175 1.33815 0.918783 64.6607 0.978302 63.0864
109 7.595 0.864104 1.36995 0.917413 66.4021 0.968791 64.9234
110 7.665 0.813711 1.40045 0.910859 68.1631 0.960343 66.7782
111 7.735 0.817389 1.43165 0.904784 69.9444 0.952858 68.6522
112 7.805 0.809225 1.4631 0.904142 71.7568 0.944729 70.5441
113 7.875 0.853036 1.49685 0.90703 73.6078 0.939988 72.4604
114 7.945 0.874077 1.53205 0.899916 75.4771 0.936346 74.4033
115 8.015 0.819836 1.56565 0.893644 77.3662 0.932345 76.3722
116 8.085 0.870445 1.60195 0.902993 79.3085 0.930417 78.3714
117 8.155 0.889742 1.6397 0.902306 81.2831 0.927813 80.3998
118 8.225 0.881613 1.67775 0.907463 83.3032 0.925597 82.4582
119 8.295 0.859962 1.7155 0.915123 85.3752 0.924301 84.5488
120 8.365 0.920672 1.7566 0.914431 87.4807 0.925716 86.6782
121 8.435 0.842668 1.79485 0.915825 89.6249 0.925092 88.8418
122 8.505 0.901446 1.83645 0.920705 91.8164 0.926143 91.044
123 8.575 0.949674 1.881 0.931637 94.0706 0.927875 93.2868
124 8.645 0.951136 1.92635 0.935418 96.3711 0.927803 95.5662
125 8.715 0.942109 1.972 0.944318 98.7312 0.933298 97.8964
126 8.785 0.947466 2.01865 0.949845 101.143 0.935675 100.27
127 8.855 0.947538 2.06605 0.955069 103.608 0.938173 102.688
128 8.925 0.879602 2.11075 0.965927 106.139 0.942975 105.158
129 8.995 0.989952 2.16185 0.968642 108.718 0.944893 107.671
130 9.065 0.93085 2.21065 0.976355 111.359 0.95084 110.239
131 9.135 0.944814 2.26095 0.986859 114.068 0.955513 112.86
132 9.205 0.974897 2.31365 0.988127 116.824 0.96082 115.537
133 9.275 1.00761 2.36895 0.996972 119.646 0.963937 118.262
134 9.345 0.964751 2.4227 1.00502 122.534 0.969416 121.045
135 9.415 1.02384 2.4806 1.00706 125.471 0.975424 123.888
136 9.485 1.00617 2.53835 1.01065 128.463 0.978814 126.782
137 9.555 1.02668 2.59815 1.01433 131.511 0.984063 129.736
138 9.625 0.971194 2.65555 1.02736 134.642 0.989229 132.748
139 9.695 1.01475 2.7164 1.0307 137.83 0.993419 135.818
140 9.765 1.01752 2.7783 1.03256 141.07 0.997049 138.943
141 9.835 1.0201 2.84125 1.03709 144.371 1.00237 142.13
142 9.905 1.04328 2.90655 1.04195 147.735 1.00656 145.377
143 9.975 0.993242 2.9696 1.04149 151.145 1.01038 148.681
144 10.045 1.02683 3.0357 1.04853 154.626 1.01485 152.047
145 10.115 1.05173 3.10435 1.05319 158.172 1.01908 155.475
146 10.185 1.0479 3.1737 1.05149 161.762 1.02164 158.959
147 10.255 1.0411 3.24355 1.05121 165.399 1.02483 162.502
148 10.325 1.05423 3.31525 1.05568 169.103 1.02782 166.103
149 10.395 1.01324 3.3851 1.05333 172.848 1.03103 169.766
150 10.465 1.10708 3.46245 1.05152 176.637 1.03289 173.484
151 10.535 1.04298 3.5363 1.04807 180.465 1.035 177.26
152 10.605 1.02578 3.6099 1.05077 184.354 1.03558 181.089
153 10.675 1.02062 3.6841 1.05082 188.294 1.03611 184.97
154 10.745 1.01144 3.7586 1.0458 192.267 1.03741 188.907
155 10.815 1.03055 3.8355 1.04405 196.286 1.03768 192.897
156 10.885 1.02329 3.91285 1.04621 200.365 1.03899 196.944
157 10.955 1.04813 3.9931 1.03696 204.46 1.03807 201.039
158 11.025 0.989731 4.06985 1.0371 208.608 1.03705 205.183
159 11.095 0.987469 4.1474 1.03296 212.792 1.03731 209.381
160 11.165 1.04491 4.2305 1.02566 216.999 1.03566 213.624
161 11.235 1.0102 4.31185 1.02823 221.27 1.03443 217.917
162 11.305 1.01981 4.395 1.02298 225.572 1.03305 222.257
163 11.375 1.00366 4.47785 1.02084 229.919 1.03105 226.642
164 11.445 1.00039 4.56145 1.0179 234.306 1.03005 231.077
165 11.515 1.02078 4.6478 1.01166 238.72 1.02776 235.557
166 11.585 1.00205 4.7336 1.01447 243.201 1.02546 240.081
167 11.655 0.969861 4.81765 1.00551 247.695 1.02322 244.65
168 11.725 0.961736 4.902 1.00845 252.257 1.02159 249.267
169 11.795 0.959931 4.9872 1.00198 256.844 1.01968 253.93
170 11.865 0.97536 5.0748 1.00104 261.482 1.01673 258.636
171 11.935 0.968904 5.16285 0.996564 266.153 1.01386 263.383
172 12.005 0.902714 5.24585 0.992947 270.862 1.01156 268.175
173 12.075 0.936892 5.333 0.987439 275.599 1.00798 273.007
174 12.145 0.945251 5.42195 0.986494 280.387 1.00643 277.887
175 12.215 0.944954 5.5119 0.98577 285.227 1.00381 282.81
176 12.285 0.919676 5.60045 0.97995 290.094 1.00094 287.776
177 12.355 0.914418 5.6895 0.98239 295.029 0.999947 292.793
178 12.425 0.939173 5.782 0.97772 299.995 0.996735 297.852
179 12.495 0.940727 5.8757 0.979949 305.03 0.994649 302.956
180 12.565 0.922332 5.9686 0.980966 310.126 0.993578 308.113
181 12.635 0.940614 6.0644 0.976751 315.257 0.99103 313.314
182 12.705 0.935619 6.16075 0.979065 320.458 0.989547 318.565
183 12.775 0.916269 6.25615 0.976241 325.7 0.987469 323.862
184 12.845 0.924835 6.3535 0.977285 331.006 0.986404 329.212
185 12.915 0.935511 6.45305 0.976039 336.363 0.984376 334.609
186 12.985 0.898957 6.54975 0.979489 341.798 0.984305 340.065
187 13.055 0.939466 6.6519 0.977711 347.281 0.983734 345.577
188 13.125 0.954494 6.7568 0.9817 352.846 0.982478 351.14
189 13.195 0.959249 6.86335 0.979009 358.455 0.981162 356.756
190 13.265 0.971422 6.9724 0.981761 364.14 0.980698 362.428
191 13.335 0.959046 7.0812 0.981854 369.885 0.981066 368.163
192 13.405 0.946003 7.18965 0.983338 375.699 0.980348 373.954
193 13.475 0.950012 7.2997 0.979667 381.553 0.981407 379.812
194 13.545 0.972257 7.4135 0.983924 387.493 0.980785 385.727
195 13.615 0.966513 7.5278 0.984723 393.5 0.981705 391.709
196 13.685 0.950373 7.64135 0.985035 399.57 0.982141 397.755
197 13.755 0.949424 7.75595 0.989953 405.733 0.982467 403.866
198 13.825 0.943524 7.871 0.9922 411.973 0.98309 410.043
199 13.895 0.900349 7.9819 0.994411 418.291 0.98398 416.288
200 13.965 0.957654 8.10105 1.00198 424.721 0.986293 422.611
3600000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.05213e-05 3.06122e-06
44 3.045 0 0 0.000245806 7.5e-05 0.000210906 6.73469e-05
45 3.115 0 0 0.00266201 0.000925 0.00198015 0.00069898
46 3.185 0.00772558 5e-05 0.0120574 0.00495 0.0100854 0.00406224
47 3.255 0.0295875 0.00025 0.0446002 0.0205 0.0339348 0.0158816
48 3.325 0.127597 0.00115 0.112902 0.061575 0.0855182 0.0469622
49 3.395 0.299175 0.00335 0.214283 0.14285 0.167827 0.110552
50 3.465 0.483034 0.00705 0.34625 0.27965 0.274053 0.218717
51 3.535 0.664784 0.01235 0.49822 0.484525 0.396345 0.381534
52 3.605 0.952797 0.02025 0.648587 0.7619 0.515987 0.601976
53 3.675 1.11995 0.0299 0.758332 1.09893 0.616794 0.875817
54 3.745 1.13994 0.0401 0.865725 1.49847 0.690372 1.19411
55 3.815 1.43235 0.0534 0.910719 1.93465 0.73428 1.54543
56 3.885 1.4487 0.06735 0.948163 2.40557 0.754168 1.91962
57 3.955 1.25257 0.07985 0.980126 2.91007 0.754129 2.30739
58 4.025 1.46094 0.09495 0.976063 3.43042 0.750761 2.70722
59 4.095 1.50022 0.111 1.00247 3.9836 0.750555 3.12097
60 4.165 1.39148 0.1264 1.01215 4.56137 0.759833 3.55427
61 4.235 1.48133 0.14335 1.05119 5.18178 0.775783 4.01166
62 4.305 1.31091 0.15885 1.06815 5.8332 0.795989 4.49661
63 4.375 1.55591 0.17785 1.06191 6.50205 0.822672 5.01424
64 4.445 1.4002 0.1955 1.08468 7.20727 0.84388 5.56235
65 4.515 1.41094 0.21385 1.10333 7.9474 0.869638 6.14512
66 4.585 1.38683 0.23245 1.11399 8.71802 0.893392 6.76251
67 4.655 1.4033 0.25185 1.11632 9.51402 0.919749 7.41767
68 4.725 1.23215 0.2694 1.12845 10.343 0.950117 8.11497
69 4.795 1.50662 0.2915 1.15244 11.215 0.982349 8.85745
70 4.865 1.39736 0.3126 1.1676 12.1243 1.0111 9.64413
71 4.935 1.41592 0.3346 1.18197 13.0716 1.04014 10.4769
72 5.005 1.27335 0.35495 1.18909 14.0518 1.06002 11.3498
73 5.075 1.30845 0.37645 1.18737 15.0581 1.07522 12.2601
74 5.145 1.35303 0.3993 1.17792 16.0841 1.08481 13.2041
75 5.215 1.30254 0.4219 1.16922 17.1305 1.08842 14.1771
76 5.285 1.20934 0.44345 1.17866 18.2139 1.0908 15.1787
77 5.355 1.16153 0.4647 1.1757 19.3233 1.09686 16.2127
78 5.425 1.15838 0.48645 1.17698 20.4631 1.10912 17.2857
79 5.495 1.1628 0.50885 1.17823 21.6338 1.12026 18.3977
80 5.565 1.1894 0.53235 1.16295 22.819 1.12963 19.5477
81 5.635 1.19953 0.55665 1.16676 24.0381 1.144 20.7418
82 5.705 1.22806 0.58215 1.17058 25.2918 1.15436 21.9769
83 5.775 1.17027 0.60705 1.16712 26.5726 1.16181 23.2506
84 5.845 1.19517 0.6331 1.16475 27.8821 1.1673 24.5616
85 5.915 1.11329 0.65795 1.16008 29.2177 1.17076 25.9081
86 5.985 1.12897 0.68375 1.14385 30.5659 1.16995 27.2857
87 6.055 1.12226 0.71 1.13416 31.9342 1.16768 28.693
88 6.125 1.15525 0.73765 1.12223 33.3196 1.16486 30.1296
89 6.195 1.14358 0.76565 1.11285 34.7251 1.15673 31.5889
90 6.265 1.1042 0.7933 1.09747 36.1425 1.14964 33.0722
91 6.335 1.14828 0.8227 1.09062 37.5828 1.13892 34.5748
92 6.405 1.1195 0.852 1.07874 39.039 1.12729 36.095
93 6.475 0.951484 0.87745 1.06044 40.502 1.11733 37.6349
94 6.545 1.07943 0.90695 1.04667 41.9775 1.1069 39.1936
95 6.615 1.10686 0.93785 1.03369 43.4659 1.09727 40.772
96 6.685 1.01891 0.9669 1.02393 44.9716 1.08703 42.3689
97 6.755 1.14562 1.00025 1.00966 46.4876 1.08052 43.9896
98 6.825 0.987635 1.0296 0.998633 48.0183 1.07219 45.6314
99 6.895 1.02538 1.0607 0.990637 49.5681 1.06256 47.292
100 6.965 0.958024 1.09035 0.98149 51.1349 1.05705 48.9777
101 7.035 0.992895 1.1217 0.967428 52.7104 1.04735 50.6816
102 7.105 1.02311 1.15465 0.956827 54.2998 1.03895 52.4057
103 7.175 1.00172 1.18755 0.955353 55.9182 1.0295 54.1479
104 7.245 1.00037 1.22105 0.936822 57.5363 1.01913 55.9064
105 7.315 1.02233 1.25595 0.935718 59.1839 1.0095 57.6821
106 7.385 0.990108 1.2904 0.923594 60.8415 0.999365 59.4738
107 7.455 1.06608 1.3282 0.920069 62.5241 0.988301 61.2794
108 7.525 1.05188 1.3662 0.916233 64.2314 0.978328 63.1005
109 7.595 1.03529 1.4043 0.917242 65.9725 0.969513 64.9389
110 7.665 1.03115 1.44295 0.907458 67.7268 0.960645 66.7942
111 7.735 1.05841 1.48335 0.905304 69.5092 0.952666 68.6679
112 7.805 1.02408 1.52315 0.901248 71.3158 0.945216 70.5607
113 7.875 1.09189 1.56635 0.900917 73.1543 0.940476 72.478
114 7.945 1.10377 1.6108 0.894813 75.013 0.93593 74.4201
115 8.015 1.10531 1.6561 0.89789 76.911 0.932109 76.3884
116 8.085 1.01552 1.69845 0.895589 78.8374 0.928347 78.3833
117 8.155 1.07947 1.74425 0.90483 80.8176 0.927136 80.4101
118 8.225 1.04728 1.78945 0.898804 82.8184 0.925413 82.4681
119 8.295 1.09916 1.8377 0.901144 84.8588 0.924097 84.5583
120 8.365 1.10996 1.88725 0.909317 86.9525 0.924704 86.6853
121 8.435 1.13898 1.93895 0.911629 89.0869 0.9253 88.8494
122 8.505 1.12464 1.99085 0.926461 91.2921 0.926577 91.0527
123 8.575 1.1831 2.04635 0.923992 93.5278 0.927738 93.2952
124 8.645 1.16611 2.10195 0.93126 95.818 0.92829 95.5758
125 8.715 1.18357 2.1593 0.940317 98.1681 0.931295 97.9009
126 8.785 1.20236 2.2185 0.948998 100.578 0.934508 100.272
127 8.855 1.21841 2.27945 0.950244 103.03 0.938877 102.692
128 8.925 1.20527 2.3407 0.960071 105.546 0.942334 105.159
129 8.995 1.1953 2.4024 0.962952 108.11 0.94607 107.676
130 9.065 1.30758 2.47095 0.972638 110.74 0.949203 110.24
131 9.135 1.21342 2.53555 0.983263 113.44 0.954674 112.858
132 9.205 1.18763 2.59975 0.984128 116.184 0.958538 115.528
133 9.275 1.24539 2.6681 0.989898 118.986 0.965026 118.257
134 9.345 1.24206 2.7373 0.997934 121.854 0.970239 121.043
135 9.415 1.24842 2.8079 1.00375 124.782 0.97415 123.881
136 9.485 1.23529 2.8788 1.00863 127.768 0.980391 126.781
137 9.555 1.16145 2.94645 1.01256 130.81 0.984585 129.735
138 9.625 1.29521 3.023 1.02055 133.921 0.989963 132.75
139 9.695 1.2649 3.09885 1.02484 137.091 0.995164 135.825
140 9.765 1.23368 3.1739 1.02919 140.32 0.999253 138.957
141 9.835 1.22347 3.2494 1.02746 143.59 1.00177 142.143
142 9.905 1.17269 3.3228 1.035 146.932 1.0067 145.389
143 9.975 1.24136 3.4016 1.04089 150.34 1.01132 148.697
144 10.045 1.21169 3.4796 1.04514 153.81 1.01535 152.065
145 10.115 1.26851 3.5624 1.03523 157.295 1.01883 155.492
146 10.185 1.16652 3.6396 1.04472 160.862 1.02179 158.976
147 10.255 1.21548 3.72115 1.04165 164.466 1.02582 162.522
148 10.325 1.25787 3.8067 1.05164 168.155 1.02837 166.126
149 10.395 1.17643 3.8878 1.0482 171.882 1.03035 169.786
150 10.465 1.19796 3.9715 1.04656 175.654 1.03212 173.502
151 10.535 1.19763 4.0563 1.04892 179.485 1.03451 177.276
152 10.605 1.1749 4.1406 1.04784 183.363 1.0366 181.108
153 10.675 1.1623 4.2251 1.04435 187.279 1.03668 184.992
154 10.745 1.11462 4.3072 1.0357 191.214 1.03831 188.932
155 10.815 1.13575 4.39195 1.03814 195.209 1.03887 192.927
156 10.885 1.11722 4.4764 1.03825 199.257 1.03855 196.972
157 10.955 1.10887 4.5613 1.0333 203.338 1.03869 201.069
158 11.025 1.1419 4.64985 1.03346 207.471 1.03949 205.223
159 11.095 1.10844 4.7369 1.0278 211.635 1.03756 209.421
160 11.165 1.12099 4.82605 1.02783 215.851 1.03667 213.67
161 11.235 1.11699 4.916 1.01954 220.086 1.0354 217.966
162 11.305 1.05844 5.0023 1.02231 224.385 1.03466 222.313
163 11.375 1.08967 5.09225 1.01968 228.726 1.0323 226.703
164 11.445 1.08476 5.1829 1.00835 233.073 1.03127 231.144
165 11.515 1.0521 5.2719 1.01035 237.481 1.02773 235.624
166 11.585 1.09957 5.36605 1.00867 241.936 1.02629 240.151
167 11.655 1.06794 5.4586 1.00386 246.423 1.02355 244.722
168 11.725 1.08145 5.55345 1.00109 250.952 1.02145 249.338
169 11.795 1.04669 5.64635 0.999888 255.529 1.01906 253.999
170 11.865 1.08114 5.74345 0.991876 260.124 1.0166 258.703
171 11.935 1.08225 5.8418 0.992414 264.776 1.0141 263.452
172 12.005 1.07945 5.94105 0.987533 269.459 1.01058 268.239
173 12.075 1.04816 6.03855 0.987069 274.195 1.0084 273.073
174 12.145 1.04036 6.13645 0.986035 278.981 1.00654 277.953
175 12.215 1.04475 6.2359 0.98023 283.793 1.0034 282.874
176 12.285 1.09052 6.3409 0.979643 288.659 1.00231 287.847
177 12.355 1.05921 6.44405 0.981733 293.59 0.998956 292.86
178 12.425 1.06203 6.54865 0.980707 298.572 0.996184 297.915
179 12.495 1.09634 6.65785 0.977973 303.596 0.99427 303.018
180 12.565 1.06182 6.7648 0.977934 308.677 0.992919 308.171
181 12.635 1.06187 6.87295 0.972016 313.783 0.990603 313.37
182 12.705 1.03127 6.97915 0.975196 318.963 0.989045 318.618
183 12.775 1.05746 7.08925 0.976162 324.205 0.987243 323.914
184 12.845 1.06639 7.2015 0.973338 329.49 0.986928 329.267
185 12.915 1.03042 7.31115 0.969999 334.814 0.984396 334.664
186 12.985 1.02213 7.4211 0.974263 340.219 0.983608 340.116
187 13.055 1.04707 7.53495 0.970454 345.662 0.982902 345.623
188 13.125 1.03366 7.64855 0.974044 351.183 0.982365 351.186
189 13.195 1.05018 7.7652 0.973865 356.763 0.981635 356.804
190 13.265 1.01641 7.8793 0.975997 362.414 0.981286 362.48
191 13.335 1.04984 7.9984 0.975253 368.12 0.981906 368.22
192 13.405 1.03716 8.1173 0.978472 373.906 0.982272 374.022
193 13.475 1.03979 8.23775 0.979918 379.761 0.98068 379.876
194 13.545 1.05214 8.3609 0.980438 385.68 0.981206 385.793
195 13.615 1.02528 8.48215 0.980243 391.659 0.981896 391.777
196 13.685 1.0324 8.6055 0.985242 397.731 0.981991 397.822
197 13.755 1.03517 8.73045 0.98462 403.861 0.983613 403.94
198 13.825 1.01446 8.85415 0.987208 410.07 0.984907 410.128
199 13.895 1.00995 8.97855 0.988662 416.351 0.984521 416.376
200 13.965 1.00668 9.1038 0.99169 422.715 0.985891 422.696
3800000 200
